          x1          x2          x3     azimuth         dip         iRx
  -1593.75000       0.00000000       250.000000               0           0         261
  -1567.18750       0.00000000       250.000000               0           0         262
  -1540.62500       0.00000000       250.000000               0           0         263
  -1514.06250       0.00000000       250.000000               0           0         264
  -1487.50000       0.00000000       250.000000               0           0         265
  -1460.93750       0.00000000       250.000000               0           0         266
  -1434.37500       0.00000000       250.000000               0           0         267
  -1407.81250       0.00000000       250.000000               0           0         268
  -1381.25000       0.00000000       250.000000               0           0         269
  -1354.68750       0.00000000       250.000000               0           0         270
  -1328.12500       0.00000000       250.000000               0           0         271
  -1301.56250       0.00000000       250.000000               0           0         272
  -1275.00000       0.00000000       250.000000               0           0         273
  -1248.43750       0.00000000       250.000000               0           0         274
  -1221.87500       0.00000000       250.000000               0           0         275
  -1195.31250       0.00000000       250.000000               0           0         276
  -1168.75000       0.00000000       250.000000               0           0         277
  -1142.18750       0.00000000       250.000000               0           0         278
  -1115.62500       0.00000000       250.000000               0           0         279
  -1089.06250       0.00000000       250.000000               0           0         280
  -1062.50000       0.00000000       250.000000               0           0         281
  -1035.93750       0.00000000       250.000000               0           0         282
  -1009.37500       0.00000000       250.000000               0           0         283
  -982.812500       0.00000000       250.000000               0           0         284
  -956.250000       0.00000000       250.000000               0           0         285
  -929.687500       0.00000000       250.000000               0           0         286
  -903.125000       0.00000000       250.000000               0           0         287
  -876.562500       0.00000000       250.000000               0           0         288
  -850.000000       0.00000000       250.000000               0           0         289
  -823.437500       0.00000000       250.000000               0           0         290
  -796.875000       0.00000000       250.000000               0           0         291
  -770.312500       0.00000000       250.000000               0           0         292
  -743.750000       0.00000000       250.000000               0           0         293
  -717.187500       0.00000000       250.000000               0           0         294
  -690.625000       0.00000000       250.000000               0           0         295
  -664.062500       0.00000000       250.000000               0           0         296
  -637.500000       0.00000000       250.000000               0           0         297
  -610.937500       0.00000000       250.000000               0           0         298
  -584.375000       0.00000000       250.000000               0           0         299
  -557.812500       0.00000000       250.000000               0           0         300
  -531.250000       0.00000000       250.000000               0           0         301
  -504.687500       0.00000000       250.000000               0           0         302
  -478.125000       0.00000000       250.000000               0           0         303
  -451.562500       0.00000000       250.000000               0           0         304
  -425.000000       0.00000000       250.000000               0           0         305
  -398.437500       0.00000000       250.000000               0           0         306
  -371.875000       0.00000000       250.000000               0           0         307
  -345.312500       0.00000000       250.000000               0           0         308
  -318.750000       0.00000000       250.000000               0           0         309
  -292.187500       0.00000000       250.000000               0           0         310
  -265.625000       0.00000000       250.000000               0           0         311
  -239.062500       0.00000000       250.000000               0           0         312
  -212.500000       0.00000000       250.000000               0           0         313
  -185.937500       0.00000000       250.000000               0           0         314
  -159.375000       0.00000000       250.000000               0           0         315
  -132.812500       0.00000000       250.000000               0           0         316
  -106.250000       0.00000000       250.000000               0           0         317
  -79.6875000       0.00000000       250.000000               0           0         318
  -53.1250000       0.00000000       250.000000               0           0         319
  -26.5625000       0.00000000       250.000000               0           0         320
   0.00000000       0.00000000       250.000000               0           0         321
   26.5625000       0.00000000       250.000000               0           0         322
   53.1250000       0.00000000       250.000000               0           0         323
   79.6875000       0.00000000       250.000000               0           0         324
   106.250000       0.00000000       250.000000               0           0         325
   132.812500       0.00000000       250.000000               0           0         326
   159.375000       0.00000000       250.000000               0           0         327
   185.937500       0.00000000       250.000000               0           0         328
   212.500000       0.00000000       250.000000               0           0         329
   239.062500       0.00000000       250.000000               0           0         330
   265.625000       0.00000000       250.000000               0           0         331
   292.187500       0.00000000       250.000000               0           0         332
   318.750000       0.00000000       250.000000               0           0         333
   345.312500       0.00000000       250.000000               0           0         334
   371.875000       0.00000000       250.000000               0           0         335
   398.437500       0.00000000       250.000000               0           0         336
   425.000000       0.00000000       250.000000               0           0         337
   451.562500       0.00000000       250.000000               0           0         338
   478.125000       0.00000000       250.000000               0           0         339
   504.687500       0.00000000       250.000000               0           0         340
   531.250000       0.00000000       250.000000               0           0         341
   557.812500       0.00000000       250.000000               0           0         342
   584.375000       0.00000000       250.000000               0           0         343
   610.937500       0.00000000       250.000000               0           0         344
   637.500000       0.00000000       250.000000               0           0         345
   664.062500       0.00000000       250.000000               0           0         346
   690.625000       0.00000000       250.000000               0           0         347
   717.187500       0.00000000       250.000000               0           0         348
   743.750000       0.00000000       250.000000               0           0         349
   770.312500       0.00000000       250.000000               0           0         350
   796.875000       0.00000000       250.000000               0           0         351
   823.437500       0.00000000       250.000000               0           0         352
   850.000000       0.00000000       250.000000               0           0         353
   876.562500       0.00000000       250.000000               0           0         354
   903.125000       0.00000000       250.000000               0           0         355
   929.687500       0.00000000       250.000000               0           0         356
   956.250000       0.00000000       250.000000               0           0         357
   982.812500       0.00000000       250.000000               0           0         358
   1009.37500       0.00000000       250.000000               0           0         359
   1035.93750       0.00000000       250.000000               0           0         360
   1062.50000       0.00000000       250.000000               0           0         361
   1089.06250       0.00000000       250.000000               0           0         362
   1115.62500       0.00000000       250.000000               0           0         363
   1142.18750       0.00000000       250.000000               0           0         364
   1168.75000       0.00000000       250.000000               0           0         365
   1195.31250       0.00000000       250.000000               0           0         366
   1221.87500       0.00000000       250.000000               0           0         367
   1248.43750       0.00000000       250.000000               0           0         368
   1275.00000       0.00000000       250.000000               0           0         369
   1301.56250       0.00000000       250.000000               0           0         370
   1328.12500       0.00000000       250.000000               0           0         371
   1354.68750       0.00000000       250.000000               0           0         372
   1381.25000       0.00000000       250.000000               0           0         373
   1407.81250       0.00000000       250.000000               0           0         374
   1434.37500       0.00000000       250.000000               0           0         375
   1460.93750       0.00000000       250.000000               0           0         376
   1487.50000       0.00000000       250.000000               0           0         377
   1514.06250       0.00000000       250.000000               0           0         378
   1540.62500       0.00000000       250.000000               0           0         379
   1567.18750       0.00000000       250.000000               0           0         380
   1593.75000       0.00000000       250.000000               0           0         381
   1620.31250       0.00000000       250.000000               0           0         382
   1646.87500       0.00000000       250.000000               0           0         383
